Restaurant_Name,Date,Daily_Revenue,Daily_Inventory_Cost,Daily_Labor_Cost,Profit
Savory Bites,2024-03-23,7506.58,0.0,177.18,7329.4
Savory Bites,2024-03-24,7084.8,665.68,217.0,6202.12
Savory Bites,2024-03-25,6695.5,0.0,204.0,6491.5
Savory Bites,2024-03-26,8034.84,0.0,156.0,7878.84
Savory Bites,2024-03-27,7523.47,0.0,123.34,7400.13
Savory Bites,2024-03-28,7609.36,0.0,233.86,7375.5
Savory Bites,2024-03-29,7542.81,0.0,184.1,7358.71
Savory Bites,2024-03-30,7254.95,0.0,232.20000000000002,7022.75
Savory Bites,2024-03-31,7398.72,1541.19,158.82,5698.71
Savory Bites,2024-04-01,7319.85,0.0,231.98,7087.870000000001
Savory Bites,2024-04-02,7706.73,0.0,147.84,7558.889999999999
Savory Bites,2024-04-03,8177.93,0.0,157.56,8020.37
Savory Bites,2024-04-04,7787.9,0.0,98.84,7689.0599999999995
Savory Bites,2024-04-05,8173.61,0.0,180.04000000000002,7993.57
Savory Bites,2024-04-06,7374.21,0.0,135.0,7239.21
Savory Bites,2024-04-07,7708.23,1216.17,128.48000000000002,6363.58
Savory Bites,2024-04-08,7133.99,0.0,127.9,7006.09
Savory Bites,2024-04-09,7789.47,0.0,175.06,7614.41
Savory Bites,2024-04-10,7111.36,0.0,175.5,6935.86
Savory Bites,2024-04-11,7534.14,0.0,207.12,7327.02
Savory Bites,2024-04-12,7393.91,0.0,217.1,7176.8099999999995
Savory Bites,2024-04-13,8125.64,0.0,126.82000000000001,7998.820000000001
Savory Bites,2024-04-14,7356.8,1345.96,151.8,5859.04
Savory Bites,2024-04-15,7597.42,0.0,217.3,7380.12
Savory Bites,2024-04-16,7530.78,0.0,204.39999999999998,7326.38
Savory Bites,2024-04-17,8093.54,0.0,179.32,7914.22
Savory Bites,2024-04-18,6546.61,0.0,221.94,6324.67
Savory Bites,2024-04-19,7438.38,0.0,171.82,7266.56
Savory Bites,2024-04-20,7675.28,0.0,156.2,7519.08
Savory Bites,2024-04-21,8103.89,1101.4,135.8,6866.6900000000005
Savory Bites,2024-04-22,7181.6,0.0,182.29999999999998,6999.3
Savory Bites,2024-04-23,7846.46,0.0,196.48000000000002,7649.98
Savory Bites,2024-04-24,7439.38,0.0,98.88,7340.5
Savory Bites,2024-04-25,7990.63,0.0,149.64,7840.99
Savory Bites,2024-04-26,7658.57,0.0,150.92000000000002,7507.65
Savory Bites,2024-04-27,7146.18,0.0,200.95999999999998,6945.22
Savory Bites,2024-04-28,7328.74,887.71,125.86000000000001,6315.17
Savory Bites,2024-04-29,7718.16,0.0,201.12,7517.04
Savory Bites,2024-04-30,7680.92,0.0,155.8,7525.12
Savory Bites,2024-05-01,7710.88,0.0,152.32,7558.56
Savory Bites,2024-05-02,6502.25,0.0,202.4,6299.85
Savory Bites,2024-05-03,7163.78,0.0,157.76,7006.0199999999995
Savory Bites,2024-05-04,7290.13,0.0,209.74,7080.39
Savory Bites,2024-05-05,7845.4,740.01,205.5,6899.889999999999
Savory Bites,2024-05-06,6911.43,0.0,217.6,6693.83
Savory Bites,2024-05-07,7545.63,0.0,209.2,7336.43
Savory Bites,2024-05-08,6814.71,0.0,100.52000000000001,6714.19
Savory Bites,2024-05-09,7431.89,0.0,174.78,7257.110000000001
Savory Bites,2024-05-10,6461.58,0.0,184.1,6277.48
Savory Bites,2024-05-11,7664.47,0.0,209.5,7454.97
Savory Bites,2024-05-12,7181.41,1314.18,130.76,5736.469999999999
Savory Bites,2024-05-13,7306.71,0.0,160.84,7145.87
Savory Bites,2024-05-14,7128.39,0.0,126.02000000000001,7002.37
Savory Bites,2024-05-15,7155.14,0.0,211.00000000000003,6944.14
Savory Bites,2024-05-16,8135.29,0.0,190.4,7944.89
Savory Bites,2024-05-17,8003.78,0.0,203.44,7800.34
Savory Bites,2024-05-18,7340.22,0.0,173.06,7167.16
Savory Bites,2024-05-19,6911.26,1056.55,179.82,5674.89
Savory Bites,2024-05-20,7429.68,0.0,127.38000000000001,7302.3
Savory Bites,2024-05-21,7121.1,0.0,190.39999999999998,6930.700000000001
Savory Bites,2024-05-22,7751.93,0.0,147.48,7604.450000000001
Savory Bites,2024-05-23,7609.71,0.0,201.84,7407.87
Savory Bites,2024-05-24,7440.04,0.0,187.88,7252.16
Savory Bites,2024-05-25,7431.08,0.0,152.4,7278.68
Savory Bites,2024-05-26,7566.82,873.98,125.44,6567.4
Savory Bites,2024-05-27,7028.44,0.0,179.32,6849.12
Savory Bites,2024-05-28,8033.91,0.0,198.16000000000003,7835.75
Savory Bites,2024-05-29,7869.41,0.0,179.54,7689.87
Savory Bites,2024-05-30,7746.33,0.0,131.16,7615.17
Savory Bites,2024-05-31,7234.42,0.0,209.0,7025.42
Savory Bites,2024-06-01,7692.46,0.0,266.1,7426.36
Savory Bites,2024-06-02,8011.81,1168.66,155.28,6687.870000000001
Savory Bites,2024-06-03,6976.28,0.0,148.07999999999998,6828.2
Savory Bites,2024-06-04,7447.98,0.0,175.62,7272.36
Savory Bites,2024-06-05,7204.83,0.0,183.14,7021.69
Savory Bites,2024-06-06,6802.52,0.0,173.36,6629.160000000001
Savory Bites,2024-06-07,7074.92,0.0,179.54,6895.38
Savory Bites,2024-06-08,7001.89,0.0,157.4,6844.490000000001
Savory Bites,2024-06-09,7766.39,659.98,182.68,6923.7300000000005
Savory Bites,2024-06-10,6816.22,0.0,221.9,6594.320000000001
Savory Bites,2024-06-11,7395.16,0.0,130.82000000000002,7264.34
Savory Bites,2024-06-12,7678.5,0.0,127.9,7550.6
Savory Bites,2024-06-13,7892.87,0.0,155.94,7736.93
Savory Bites,2024-06-14,6829.79,0.0,171.5,6658.29
Savory Bites,2024-06-15,7831.76,0.0,262.5,7569.26
Savory Bites,2024-06-16,8422.86,1827.3200000000002,181.9,6413.64
Savory Bites,2024-06-17,7709.37,0.0,185.07999999999998,7524.29
Savory Bites,2024-06-18,6497.33,0.0,250.39999999999998,6246.93
Savory Bites,2024-06-19,7407.39,0.0,103.03999999999999,7304.35
Savory Bites,2024-06-20,7579.03,0.0,251.8,7327.23
Savory Bites,2024-06-21,7736.68,0.0,176.86,7559.820000000001
Savory Bites,2024-06-22,7743.52,0.0,126.82000000000001,7616.700000000001
Savory Bites,2024-06-23,7799.15,578.97,198.08,7022.099999999999
Savory Bites,2024-06-24,7142.0,0.0,200.0,6942.0
Savory Bites,2024-06-25,7561.05,0.0,172.86,7388.1900000000005
Savory Bites,2024-06-26,7065.55,0.0,151.84,6913.71
Savory Bites,2024-06-27,7440.79,0.0,252.20000000000002,7188.59
Savory Bites,2024-06-28,7800.29,0.0,176.94,7623.35
Savory Bites,2024-06-29,7558.59,0.0,129.94,7428.650000000001
Savory Bites,2024-06-30,6754.34,1136.7,234.14,5383.5
Savory Bites,2024-07-01,7789.93,0.0,228.34000000000003,7561.59
Savory Bites,2024-07-02,7228.99,0.0,125.66,7103.33
Savory Bites,2024-07-03,7631.88,0.0,201.39999999999998,7430.4800000000005
Savory Bites,2024-07-04,7219.57,0.0,103.4,7116.17
Savory Bites,2024-07-05,7491.9,0.0,207.12,7284.78
Savory Bites,2024-07-06,7210.41,0.0,200.95999999999998,7009.45
Savory Bites,2024-07-07,8453.04,1405.44,152.34,6895.260000000001
Savory Bites,2024-07-08,8155.7300000000005,0.0,160.04,7995.6900000000005
Savory Bites,2024-07-09,7552.83,0.0,216.4,7336.43
Savory Bites,2024-07-10,7474.45,0.0,201.12,7273.33
Savory Bites,2024-07-11,7574.8,0.0,171.74,7403.06
Savory Bites,2024-07-12,7845.3,0.0,179.02,7666.28
Savory Bites,2024-07-13,7947.7,0.0,162.8,7784.9
Savory Bites,2024-07-14,6992.74,775.9200000000001,178.3,6038.5199999999995
Savory Bites,2024-07-15,7832.03,0.0,213.56,7618.469999999999
Savory Bites,2024-07-16,7255.88,0.0,185.0,7070.88
Savory Bites,2024-07-17,7532.2,0.0,178.74,7353.46
Savory Bites,2024-07-18,6511.03,0.0,204.60000000000002,6306.429999999999
Savory Bites,2024-07-19,7833.28,0.0,101.44,7731.84
Savory Bites,2024-07-20,7244.37,0.0,153.88,7090.49
Savory Bites,2024-07-21,6599.85,1153.8200000000002,151.56,5294.47
Savory Bites,2024-07-22,7570.51,0.0,177.02,7393.49
Savory Bites,2024-07-23,7058.72,0.0,188.04,6870.68
Savory Bites,2024-07-24,7159.1,0.0,175.82,6983.280000000001
Savory Bites,2024-07-25,6665.49,0.0,212.56,6452.929999999999
Savory Bites,2024-07-26,7955.41,0.0,125.34,7830.07
Savory Bites,2024-07-27,7843.95,0.0,126.22,7717.73
Savory Bites,2024-07-28,6743.55,991.02,197.57999999999998,5554.950000000001
Savory Bites,2024-07-29,7636.14,0.0,128.28,7507.860000000001
Savory Bites,2024-07-30,7743.25,0.0,153.08,7590.17
Savory Bites,2024-07-31,7812.39,0.0,162.0,7650.39
Savory Bites,2024-08-01,7638.08,0.0,201.62,7436.46
Savory Bites,2024-08-02,7656.05,0.0,105.4,7550.650000000001
Savory Bites,2024-08-03,6794.43,0.0,127.62,6666.81
Savory Bites,2024-08-04,7435.55,1439.55,203.68,5792.32
Savory Bites,2024-08-05,7527.37,0.0,250.39999999999998,7276.97
Savory Bites,2024-08-06,6900.3,0.0,149.48,6750.820000000001
Savory Bites,2024-08-07,7649.33,0.0,201.0,7448.33
Savory Bites,2024-08-08,7414.24,0.0,209.34,7204.9
Savory Bites,2024-08-09,7934.2,0.0,149.88,7784.32
Savory Bites,2024-08-10,7128.52,0.0,98.68,7029.84
Savory Bites,2024-08-11,7223.56,790.3,253.0,6180.26
Savory Bites,2024-08-12,7055.18,0.0,152.64,6902.54
Savory Bites,2024-08-13,7456.05,0.0,155.58,7300.47
Savory Bites,2024-08-14,7846.36,0.0,230.21999999999997,7616.139999999999
Savory Bites,2024-08-15,7326.1,0.0,151.32,7174.780000000001
Savory Bites,2024-08-16,7803.34,0.0,173.32000000000002,7630.02
Savory Bites,2024-08-17,7608.24,0.0,204.3,7403.94
Savory Bites,2024-08-18,7345.92,1166.37,103.92,6075.63
Savory Bites,2024-08-19,7238.59,0.0,150.04,7088.55
Savory Bites,2024-08-20,7414.18,0.0,103.52000000000001,7310.66
Savory Bites,2024-08-21,6752.43,0.0,206.39999999999998,6546.030000000001
Savory Bites,2024-08-22,7335.12,0.0,243.5,7091.62
Savory Bites,2024-08-23,7914.11,0.0,257.6,7656.509999999999
Savory Bites,2024-08-24,7676.56,0.0,178.5,7498.06
Savory Bites,2024-08-25,7659.85,923.47,136.0,6600.38
Savory Bites,2024-08-26,7087.1,0.0,222.84000000000003,6864.26
Savory Bites,2024-08-27,7618.64,0.0,130.52,7488.12
Savory Bites,2024-08-28,7187.25,0.0,126.02000000000001,7061.23
Savory Bites,2024-08-29,7694.69,0.0,151.0,7543.69
Savory Bites,2024-08-30,7115.91,0.0,247.60000000000002,6868.3099999999995
Savory Bites,2024-08-31,7513.96,0.0,135.0,7378.96
Savory Bites,2024-09-01,7111.9,323.98,151.48,6636.44
Savory Bites,2024-09-02,7569.07,0.0,174.94,7394.13
Savory Bites,2024-09-03,7800.15,0.0,135.8,7664.349999999999
Savory Bites,2024-09-04,7356.39,0.0,228.74,7127.650000000001
Savory Bites,2024-09-05,7464.77,0.0,225.21999999999997,7239.55
Savory Bites,2024-09-06,6958.82,0.0,129.22,6829.599999999999
Savory Bites,2024-09-07,7525.36,0.0,173.89999999999998,7351.46
Savory Bites,2024-09-08,8232.73,820.61,184.10000000000002,7228.0199999999995
Savory Bites,2024-09-09,7241.39,0.0,130.7,7110.6900000000005
Savory Bites,2024-09-10,7239.95,0.0,201.36,7038.59
Savory Bites,2024-09-11,7065.79,0.0,130.76,6935.03
Savory Bites,2024-09-12,7538.61,0.0,178.82,7359.79
Savory Bites,2024-09-13,6780.58,0.0,176.38,6604.2
Savory Bites,2024-09-14,7009.26,0.0,231.3,6777.96
Savory Bites,2024-09-15,7968.63,567.71,199.24,7201.68
Savory Bites,2024-09-16,8288.65,0.0,132.0,8156.65
Savory Bites,2024-09-17,7724.17,0.0,185.38,7538.79
Savory Bites,2024-09-18,6992.54,0.0,158.48,6834.06
Savory Bites,2024-09-19,7313.38,0.0,190.0,7123.38
Savory Bites,2024-09-20,7183.54,0.0,185.32,6998.22
Savory Bites,2024-09-21,7340.89,0.0,147.32,7193.570000000001
Savory Bites,2024-09-22,7672.75,714.69,212.88,6745.18
Savory Bites,2024-09-23,7246.52,0.0,187.88,7058.64
Savory Bites,2024-09-24,8069.08,0.0,209.2,7859.88
Savory Bites,2024-09-25,8549.52,0.0,212.5,8337.02
Savory Bites,2024-09-26,7815.93,0.0,251.3,7564.63
Savory Bites,2024-09-27,7095.81,0.0,147.84,6947.97
Savory Bites,2024-09-28,7986.16,0.0,200.0,7786.16
Savory Bites,2024-09-29,8139.65,1048.19,258.0,6833.459999999999
Savory Bites,2024-09-30,7563.62,0.0,221.3,7342.32
Savory Bites,2024-10-01,7668.32,0.0,150.24,7518.08
Savory Bites,2024-10-02,7477.36,0.0,101.6,7375.759999999999
Savory Bites,2024-10-03,7367.62,0.0,131.12,7236.5
Savory Bites,2024-10-04,7291.59,0.0,135.5,7156.09
Savory Bites,2024-10-05,7373.05,0.0,178.42000000000002,7194.63
Savory Bites,2024-10-06,6981.43,695.88,150.48000000000002,6135.070000000001
Savory Bites,2024-10-07,7666.77,0.0,178.42000000000002,7488.35
Savory Bites,2024-10-08,7547.67,0.0,125.66,7422.01
Savory Bites,2024-10-09,7643.16,0.0,103.76,7539.4
Savory Bites,2024-10-10,7190.9800000000005,0.0,157.56,7033.42
Savory Bites,2024-10-11,7702.38,0.0,150.04000000000002,7552.34
Savory Bites,2024-10-12,7884.99,0.0,151.32,7733.67
Savory Bites,2024-10-13,6692.32,1313.76,131.82,5246.74
Savory Bites,2024-10-14,7605.71,0.0,245.8,7359.91
Savory Bites,2024-10-15,6995.39,0.0,155.34,6840.05
Savory Bites,2024-10-16,6876.82,0.0,152.84,6723.98
Savory Bites,2024-10-17,7555.13,0.0,122.98,7432.150000000001
Savory Bites,2024-10-18,7299.6900000000005,0.0,183.14,7116.55
Savory Bites,2024-10-19,7694.99,0.0,231.9,7463.09
Savory Bites,2024-10-20,7800.76,707.1300000000001,174.78,6918.85
Savory Bites,2024-10-21,7039.13,0.0,131.82,6907.31
Savory Bites,2024-10-22,6910.96,0.0,266.1,6644.86
Savory Bites,2024-10-23,7913.91,0.0,103.0,7810.91
Savory Bites,2024-10-24,7511.85,0.0,180.72,7331.13
Savory Bites,2024-10-25,7359.58,0.0,135.0,7224.58
Savory Bites,2024-10-26,7747.83,0.0,221.21999999999997,7526.61
Savory Bites,2024-10-27,7726.82,787.82,103.76,6835.24
Savory Bites,2024-10-28,7422.26,0.0,160.04,7262.22
Savory Bites,2024-10-29,7438.13,0.0,151.56,7286.57
Savory Bites,2024-10-30,7676.29,0.0,176.7,7499.59
Savory Bites,2024-10-31,7801.9400000000005,0.0,151.0,7650.9400000000005
Savory Bites,2024-11-01,7372.49,0.0,197.64,7174.849999999999
Savory Bites,2024-11-02,7200.67,0.0,174.5,7026.17
Savory Bites,2024-11-03,7302.79,630.44,226.26,6446.09
Savory Bites,2024-11-04,6796.67,0.0,184.76,6611.91
Savory Bites,2024-11-05,7285.25,0.0,221.54000000000002,7063.71
Savory Bites,2024-11-06,7516.48,0.0,216.0,7300.48
Savory Bites,2024-11-07,7110.38,0.0,147.8,6962.58
Savory Bites,2024-11-08,7433.59,0.0,185.02,7248.57
Savory Bites,2024-11-09,7428.31,0.0,265.20000000000005,7163.110000000001
Savory Bites,2024-11-10,7653.49,1409.71,245.8,5997.98
Savory Bites,2024-11-11,7575.74,0.0,103.0,7472.74
Savory Bites,2024-11-12,7091.78,0.0,155.1,6936.679999999999
Savory Bites,2024-11-13,7169.33,0.0,197.04000000000002,6972.29
Savory Bites,2024-11-14,7418.5,0.0,103.56,7314.94
Savory Bites,2024-11-15,6961.56,0.0,102.88,6858.68
Savory Bites,2024-11-16,7410.09,0.0,184.9,7225.1900000000005
Savory Bites,2024-11-17,7787.43,1483.06,172.98000000000002,6131.39
Savory Bites,2024-11-18,7175.31,0.0,151.8,7023.51
Savory Bites,2024-11-19,7121.05,0.0,179.42,6941.63
Savory Bites,2024-11-20,7206.88,0.0,217.3,6989.58
Savory Bites,2024-11-21,6862.47,0.0,197.36,6665.110000000001
Savory Bites,2024-11-22,7565.7,0.0,133.34,7432.36
Savory Bites,2024-11-23,7183.25,0.0,151.0,7032.25
Savory Bites,2024-11-24,7841.47,916.9200000000001,186.46,6738.09
Savory Bites,2024-11-25,6806.7300000000005,0.0,172.9,6633.830000000001
Savory Bites,2024-11-26,7360.5,0.0,103.76,7256.74
Savory Bites,2024-11-27,7370.67,0.0,199.39999999999998,7171.27
Savory Bites,2024-11-28,7339.24,0.0,182.1,7157.139999999999
Savory Bites,2024-11-29,7080.37,0.0,173.89999999999998,6906.47
Savory Bites,2024-11-30,7470.76,0.0,181.74,7289.02
Savory Bites,2024-12-01,7861.36,726.34,196.84,6938.179999999999
Savory Bites,2024-12-02,7528.01,0.0,211.1,7316.91
Savory Bites,2024-12-03,7432.72,0.0,149.0,7283.72
Savory Bites,2024-12-04,7600.11,0.0,175.78,7424.33
Savory Bites,2024-12-05,7328.08,0.0,226.12,7101.96
Savory Bites,2024-12-06,8176.64,0.0,202.72,7973.92
Savory Bites,2024-12-07,7221.74,0.0,158.33999999999997,7063.4
Savory Bites,2024-12-08,7311.18,738.9300000000001,174.96,6397.29
Savory Bites,2024-12-09,7188.18,0.0,197.76,6990.42
Savory Bites,2024-12-10,7778.91,0.0,207.92000000000002,7570.99
Savory Bites,2024-12-11,7486.29,0.0,103.92,7382.37
Savory Bites,2024-12-12,7690.74,0.0,201.24,7489.5
Savory Bites,2024-12-13,7547.27,0.0,123.28,7423.990000000001
Savory Bites,2024-12-14,7536.06,0.0,157.0,7379.06
Savory Bites,2024-12-15,7272.0,741.38,226.62,6304.0
Savory Bites,2024-12-16,8274.39,0.0,203.12,8071.2699999999995
Savory Bites,2024-12-17,7030.39,0.0,205.20000000000002,6825.1900000000005
Savory Bites,2024-12-18,7193.61,0.0,213.32,6980.29
Savory Bites,2024-12-19,7595.35,0.0,98.64,7496.71
Savory Bites,2024-12-20,7992.91,0.0,196.88,7796.03
Savory Bites,2024-12-21,7269.61,0.0,238.32,7031.29
Savory Bites,2024-12-22,6907.19,875.98,204.9,5826.3099999999995
Savory Bites,2024-12-23,7958.81,0.0,158.1,7800.71
Savory Bites,2024-12-24,7607.34,0.0,159.66,7447.68
Savory Bites,2024-12-25,7654.29,0.0,185.16,7469.13
Savory Bites,2024-12-26,7599.18,0.0,182.38,7416.8
Savory Bites,2024-12-27,7362.79,0.0,235.9,7126.89
Savory Bites,2024-12-28,7579.41,0.0,201.62,7377.79
Savory Bites,2024-12-29,7641.71,845.14,147.24,6649.33
Savory Bites,2024-12-30,7046.7,0.0,148.2,6898.5
Savory Bites,2024-12-31,7664.65,0.0,221.3,7443.349999999999
Urban Feast,2023-01-01,7416.25,1030.38,141.9,6243.969999999999
Urban Feast,2023-01-02,7799.38,0.0,137.66,7661.72
Urban Feast,2023-01-03,7774.82,0.0,258.42,7516.4
Urban Feast,2023-01-04,7962.2,0.0,141.24,7820.96
Urban Feast,2023-01-05,7009.72,0.0,243.78,6765.9400000000005
Urban Feast,2023-01-06,7299.69,0.0,141.6,7158.089999999999
Urban Feast,2023-01-07,7641.07,0.0,227.07999999999998,7413.99
Urban Feast,2023-01-08,6682.71,974.95,165.2,5542.5599999999995
Urban Feast,2023-01-09,7149.05,0.0,195.76,6953.29
Urban Feast,2023-01-10,7264.47,0.0,227.12,7037.35
Urban Feast,2023-01-11,7415.29,0.0,260.52,7154.77
Urban Feast,2023-01-12,7469.91,0.0,195.3,7274.61
Urban Feast,2023-01-13,7668.08,0.0,111.72,7556.36
Urban Feast,2023-01-14,7486.89,0.0,296.9,7189.990000000001
Urban Feast,2023-01-15,7030.67,869.04,254.3,5907.33
Urban Feast,2023-01-16,7367.7,0.0,137.86,7229.84
Urban Feast,2023-01-17,7673.67,0.0,269.24,7404.43
Urban Feast,2023-01-18,6970.19,0.0,196.44,6773.75
Urban Feast,2023-01-19,6950.82,0.0,252.3,6698.5199999999995
Urban Feast,2023-01-20,7901.44,0.0,199.92000000000002,7701.5199999999995
Urban Feast,2023-01-21,7162.34,0.0,137.66,7024.68
Urban Feast,2023-01-22,7349.83,843.55,164.6,6341.68
Urban Feast,2023-01-23,6921.21,0.0,113.47999999999999,6807.7300000000005
Urban Feast,2023-01-24,7127.7,0.0,166.44,6961.26
Urban Feast,2023-01-25,7913.17,0.0,217.98000000000002,7695.1900000000005
Urban Feast,2023-01-26,7763.43,0.0,147.5,7615.93
Urban Feast,2023-01-27,8077.39,0.0,115.32,7962.070000000001
Urban Feast,2023-01-28,7732.48,0.0,216.84,7515.639999999999
Urban Feast,2023-01-29,7901.6,1154.42,215.34,6531.84
Urban Feast,2023-01-30,8045.19,0.0,279.3,7765.889999999999
Urban Feast,2023-01-31,7615.05,0.0,223.10000000000002,7391.95
Urban Feast,2023-02-01,7577.43,0.0,147.5,7429.93
Urban Feast,2023-02-02,8071.48,0.0,114.32,7957.16
Urban Feast,2023-02-03,7378.87,0.0,195.24,7183.63
Urban Feast,2023-02-04,7184.0,0.0,165.8,7018.2
Urban Feast,2023-02-05,7647.96,810.5600000000001,279.1,6558.3
Urban Feast,2023-02-06,7238.35,0.0,171.4,7066.950000000001
Urban Feast,2023-02-07,7507.28,0.0,159.24,7348.04
Urban Feast,2023-02-08,7279.26,0.0,268.6,7010.66
Urban Feast,2023-02-09,7728.85,0.0,213.64000000000001,7515.21
Urban Feast,2023-02-10,7609.23,0.0,139.68,7469.549999999999
Urban Feast,2023-02-11,7401.11,0.0,200.9,7200.21
Urban Feast,2023-02-12,7308.51,563.2,237.14,6508.17
Urban Feast,2023-02-13,7394.12,0.0,187.88,7206.24
Urban Feast,2023-02-14,7786.22,0.0,138.9,7647.320000000001
Urban Feast,2023-02-15,6813.08,0.0,173.76,6639.32
Urban Feast,2023-02-16,7809.05,0.0,201.34,7607.71
Urban Feast,2023-02-17,7322.85,0.0,220.77999999999997,7102.070000000001
Urban Feast,2023-02-18,7204.85,0.0,171.12,7033.7300000000005
Urban Feast,2023-02-19,6942.93,826.83,233.92000000000002,5882.18
Urban Feast,2023-02-20,7790.64,0.0,254.8,7535.84
Urban Feast,2023-02-21,7710.13,0.0,212.96,7497.17
Urban Feast,2023-02-22,7269.38,0.0,236.3,7033.08
Urban Feast,2023-02-23,7823.03,0.0,112.4,7710.63
Urban Feast,2023-02-24,7154.6,0.0,215.14000000000001,6939.46
Urban Feast,2023-02-25,7715.39,0.0,193.6,7521.79
Urban Feast,2023-02-26,6982.57,801.78,166.72,6014.07
Urban Feast,2023-02-27,8028.58,0.0,254.14000000000001,7774.44
Urban Feast,2023-02-28,8046.7,0.0,200.12,7846.58
Urban Feast,2023-03-01,7510.13,0.0,132.54,7377.59
Urban Feast,2023-03-02,7060.66,0.0,164.44,6896.22
Urban Feast,2023-03-03,6954.29,0.0,118.2,6836.09
Urban Feast,2023-03-04,7018.78,0.0,208.4,6810.38
Urban Feast,2023-03-05,7513.38,830.46,283.70000000000005,6399.22
Urban Feast,2023-03-06,7392.7300000000005,0.0,226.57999999999998,7166.150000000001
Urban Feast,2023-03-07,7339.8,0.0,198.5,7141.3
Urban Feast,2023-03-08,7262.79,0.0,142.20000000000002,7120.59
Urban Feast,2023-03-09,8200.76,0.0,237.84,7962.92
Urban Feast,2023-03-10,7680.45,0.0,191.34,7489.11
Urban Feast,2023-03-11,7594.81,0.0,199.62,7395.1900000000005
Urban Feast,2023-03-12,7667.3,563.1700000000001,157.32,6946.81
Urban Feast,2023-03-13,6643.07,0.0,144.57999999999998,6498.49
Urban Feast,2023-03-14,6849.64,0.0,197.07999999999998,6652.56
Urban Feast,2023-03-15,7119.46,0.0,200.24,6919.22
Urban Feast,2023-03-16,7440.52,0.0,201.72,7238.8
Urban Feast,2023-03-17,7452.98,0.0,257.3,7195.679999999999
Urban Feast,2023-03-18,7592.6,0.0,195.5,7397.1
Urban Feast,2023-03-19,7142.39,593.02,143.04,6406.33
Urban Feast,2023-03-20,7416.5,0.0,229.0,7187.5
Urban Feast,2023-03-21,7254.38,0.0,258.62,6995.76
Urban Feast,2023-03-22,7762.48,0.0,225.44,7537.04
Urban Feast,2023-03-23,8399.55,0.0,214.44,8185.11
Urban Feast,2023-03-24,7628.69,0.0,172.96,7455.73
Urban Feast,2023-03-25,7355.3,0.0,164.44,7190.860000000001
Urban Feast,2023-03-26,7713.91,733.95,206.8,6773.16
Urban Feast,2023-03-27,7463.95,0.0,171.16,7292.79
Urban Feast,2023-03-28,7217.47,0.0,135.78,7081.6900000000005
Urban Feast,2023-03-29,7371.23,0.0,222.0,7149.23
Urban Feast,2023-03-30,7392.33,0.0,256.2,7136.13
Urban Feast,2023-03-31,7924.5,0.0,144.2,7780.3
Urban Feast,2023-04-01,7553.46,0.0,281.5,7271.96
Urban Feast,2023-04-02,7406.78,691.53,253.82,6461.43
Urban Feast,2023-04-03,7648.25,0.0,230.16,7418.09
Urban Feast,2023-04-04,7418.23,0.0,139.0,7279.23
Urban Feast,2023-04-05,7368.72,0.0,249.32,7119.400000000001
Urban Feast,2023-04-06,7325.27,0.0,247.64,7077.63
Urban Feast,2023-04-07,7416.35,0.0,248.56,7167.79
Urban Feast,2023-04-08,7454.67,0.0,143.26,7311.41
Urban Feast,2023-04-09,7774.01,1340.35,205.36,6228.3
Urban Feast,2023-04-10,7472.57,0.0,201.84,7270.73
Urban Feast,2023-04-11,7449.66,0.0,252.3,7197.36
Urban Feast,2023-04-12,6737.87,0.0,184.1,6553.7699999999995
Urban Feast,2023-04-13,7105.62,0.0,185.94,6919.68
Urban Feast,2023-04-14,7648.01,0.0,167.36,7480.650000000001
Urban Feast,2023-04-15,7240.91,0.0,203.12,7037.79
Urban Feast,2023-04-16,7000.31,900.1999999999999,214.44,5885.67
Urban Feast,2023-04-17,6720.21,0.0,161.51999999999998,6558.6900000000005
Urban Feast,2023-04-18,7936.96,0.0,200.66,7736.3
Urban Feast,2023-04-19,7268.04,0.0,192.74,7075.3
Urban Feast,2023-04-20,7369.29,0.0,208.32,7160.97
Urban Feast,2023-04-21,7447.51,0.0,220.3,7227.21
Urban Feast,2023-04-22,7437.5,0.0,233.14000000000001,7204.36
Urban Feast,2023-04-23,7627.2699999999995,855.5699999999999,248.56,6523.139999999999
Urban Feast,2023-04-24,7202.5,0.0,231.62,6970.88
Urban Feast,2023-04-25,6757.44,0.0,286.20000000000005,6471.24
Urban Feast,2023-04-26,7134.7699999999995,0.0,267.02,6867.75
Urban Feast,2023-04-27,7852.41,0.0,140.94,7711.47
Urban Feast,2023-04-28,7598.78,0.0,206.9,7391.88
Urban Feast,2023-04-29,7928.16,0.0,208.34,7719.82
Urban Feast,2023-04-30,6668.34,960.86,259.65999999999997,5447.82
Urban Feast,2023-05-01,7834.03,0.0,144.04000000000002,7689.99
Urban Feast,2023-05-02,8323.63,0.0,236.8,8086.829999999999
Urban Feast,2023-05-03,7812.46,0.0,178.51999999999998,7633.9400000000005
Urban Feast,2023-05-04,7429.49,0.0,157.6,7271.889999999999
Urban Feast,2023-05-05,6933.68,0.0,106.44,6827.240000000001
Urban Feast,2023-05-06,7017.08,0.0,162.52,6854.5599999999995
Urban Feast,2023-05-07,7556.67,634.98,245.66,6676.03
Urban Feast,2023-05-08,7536.93,0.0,173.76,7363.17
Urban Feast,2023-05-09,6955.78,0.0,223.28,6732.5
